8,8
126,126
126,126
7,7
126,126
1189,1189
1189,1189
11938,11938
1189,1189
11938,75
103,103
103,103
103,103
103,103
103,103
103,103
103,103
103,103
8,8
796,796
284,284
796,284
1544,1544
284,284
7,7
1550,1550
1550,1550
859,19
191,19
2343,2343
2188,2188
2188,2188
1550,1550
1550,1550
294,294
292,292
293,13
859,859
859,19
3752,3752
125,19
294,6
76,76
8,8
102,102
8,8
8,8
8,8
117,117
8,8
860,860
8,8
6,6
350,350
2291,2291
6,6
7,7
8,8
6,6
1177,1177
1177,1177
1177,1177
1178,1178
1177,1177
1177,1177
7,7
6,6
6,6
6,6
125,6
1352,1352
6,6
350,350
6,6
126,126
6,6
6,6
6,6
8,8
126,126
126,126
6,6
83,83
26,26
24,24
24,24
24,24
24,24
484,484
118,118
117,117
118,118
842,842
842,842
7,7
8,8
387,387
13,1
126,126
7,7
82,82
299,299
82,82
281,281
299,299
82,82
299,299
82,82
26,26
299,299
299,299
299,299
26,26
299,299
81,81
299,299
81,81
26,26
299,299
299,299
299,299
26,26
7,7
193,6
17650,17650
1921,1921
17650,17650
17650,17650
1921,1921
17650,17650
17650,6
1921,1
193,193
17650,17650
193,193
8,8
1921,1921
7,7
5234,5234
5234,5234
5234,5234
3008,3008
3008,3008
3008,3008
8,8
71,71
425,425
689,689
425,425
1189,1189
2592,6
689,689
1943,1943
1944,1944
7,7
1943,1943
126,126
387,387
19,6
126,126
7,7
126,126
1189,1189
1189,1189
1189,1189
1189,1189
7,7
1189,1189
7,7
1189,1189
7,7
1189,1189
7,7
1189,1189
1189,1189
1943,1943
1944,1944
7,7
1943,1943
14,14
14,14
126,126
285,285
6,6
6,13
1189,1189
1189,1189
1189,1189
1189,1189
1189,1189
1189,1189
19237,19237
7,7
26411,404
26412,26412
26412,26412
26412,26412
26412,6
26412,26412
26412,6
26412,6
26412,26412
26412,26412
8,8
26411,26411
7,7
8,8
692,692
692,692
692,692
8,8
692,692
20,20
8,8
34,34
8,8
20,20
8,8
8,8
20,20
8,8
8,8
387,387
6,6
126,126
7,7
126,126
8,8
4325,4325
4325,6
126,126
126,126
8,8
126,126
20,20
101,101
8,8
101,101
20,20
101,101
281,281
26,26
128,128
128,128
26,26
6,6
8,8
8,8
8,8
6,6
1189,1189
127,13
1189,1189
19237,19237
26411,26412
26412,26412
26412,26412
26412,204
26412,26412
26412,204
26412,26412
26412,26412
26412,26412
26412,26412
26412,26412
26412,26412
26412,26412
26412,26412
26412,26412
26412,26412
26412,6
26412,497
19237,6
4992,80
4992,16306
4992,205
4992,80
4992,16306
4992,205
4992,13
4992,13
4992,79
4992,205
6000,6
6000,6000
38291,13
38291,13
38291,13
38291,13
36,36
6,6
73,73
1047,1047
8,8
36,36
7,7
3008,13
83,83
4325,4325
4325,4325
4325,4325
4325,4325
4325,4325
33,19
4325,4325
4325,4325
4325,4325
4325,4325
4325,4325
4325,4325
4325,4325
4325,486
4326,5560
83,83
4325,4325
4325,4325
4326,4326
4325,4325
4325,4325
4326,4326
4325,4325
4325,4325
4326,4326
4326,4326
4325,4325
4325,4325
4326,4326
4325,4325
4326,4326
4325,4325
4325,4325
4326,4326
4325,4325
4325,4325
4326,4326
4326,4326
4325,4325
4325,4325
4326,4326
4325,4325
4326,4326
4325,4325
4325,4325
4326,4326
4326,4326
4325,4325
4325,4325
4325,4325
4326,4326
4326,4326
33,19
32,32
4325,4325
4326,4326
4325,4325
4326,4326
4325,4325
4326,4326
4325,4325
4326,4326
4325,4325
4326,4326
4325,4325
4326,4326
4325,486
4326,13
83,6
7,7
350,350
7,7
7,7
8,8
7,7
6,6
13986,6
31,31
6,6
1973,1973
1613,1613
841,841
1550,1550
1550,1550
1550,1550
1177,1177
841,841
1177,1177
1177,1177
6,6
1177,1177
1973,1973
1613,1613
7,7
24,24
1083,1083
1084,1085
1083,1083
1084,1084
14,14
14,14
2343,2343
2188,2188
2188,6
841,841
1177,1177
841,841
1178,1178
1177,1177
1177,1177
1178,1178
1177,1177
841,841
7,7
7,7
239,239
14,14
712,712
122,7
7,7
14,14
124,124
26,26
122,122
712,712
26,26
239,239
239,239
6,6
6,6
6,6
6,6
6,6
239,239
2585,6
2585,2585
8,8
2585,6
2585,6
2585,2585
2585,6
2585,6
2585,2585
2585,6
2585,6
2585,2585
8,8
2585,6
2585,6
2585,6
2585,2585
8,8
2585,6
2585,6
8,8
8,8
6168,6168
6168,6168
8,8
75,75
121,121
75,75
121,121
121,121
121,121
121,121
121,121
7,7
121,121
121,121
8,8
121,121
8,8
101,101
121,121
8,8
21,21
101,101
21,21
101,101
121,121
126,126
126,126
21,21
73,73
8,8
1025,1025
1025,1025
3127,3127
2733,2733
1026,1026
1025,1025
2732,2732
2733,2733
1025,1025
8,8
26,26
666,666
2492,2492
226,226
8,8
8,8
2376,1
7,7
23168,33
23168,13
8,8
23168,6
7,7
23168,33
23168,13
8,8
23168,6
7,7
8,8
7,7
796,796
796,796
7,7
6,6
7,7
284,284
284,284
284,284
158,6
283,283
284,284
8,8
163,6
8,8
6,6
284,284
163,6
163,6
284,284
6,6
284,284
6124,80
6124,6
6124,6124
6124,6
6121,19
6121,6
3581,291
6122,6122
6122,6122
6,13
6121,191
6122,6
7,7
158,158
2003,13
8,8
8,8
2003,13
8,8
163,33
7,7
8,8
8,8
7,7
34,34
163,33
7,7
7,7
2003,13
33,19
33,19
33,33
33,19
8,8
8,8
86,86
87,87
87,87
87,87
88,88
7,7
7,7
86,86
87,87
87,87
87,87
88,88
7,7
7,7
86,86
87,87
87,87
87,87
88,88
8,8
2376,5579
86,86
86,86
88,88
90,90
86,86
89,6
86,86
7,7
26,26
35054,6
12,6
35054,6
35054,3
35054,6
35054,6
35054,6
35054,6
19237,123
10,10
4711,4711
4711,23987
4711,4711
4711,4711
4711,4711
4711,4711
35054,6
10,10
19,19
126,126
8,8
126,126
7,7
7,7
8082,8082
8082,6
8082,8082
80,80
7,7
8,8
4819,6
5926,5926
713,713
81,81
685,685
82,82
686,686
8,8
8,8
685,685
713,713
685,685
713,713
685,685
622,622
1169,1169
624,624
622,622
626,626
624,624
83,83
626,626
509,509
1542,1542
26,26
101,101
20,20
8,8
101,101
20,20
7,7
83,83
8,8
20,20
24,24
506,506
514,514
7,7
285,285
285,285
126,126
285,285
8,8
387,387
6,6
126,126
7,7
73,73
6,6
580,580
450,450
450,450
1571,1571
284,284
1572,1572
32,32
5055,5055
5055,5055
5055,5055
5055,5055
5055,5055
5055,5055
5055,5055
5055,5055
8,8
190,190
190,190
1073,1073
9646,9646
83,83
1073,1073
101,101
8,8
101,101
7,7
101,101
841,841
1550,1550
19,19
33,19
19,19
33,19
33,19
33,19
33,19
33,19
33,19
7,7
30456,1
30456,13
30456,13
30456,13
30456,13
30456,13
7,7
13,13
7,7
6,6
6,6
8,8
8,8
6,6
7,7
126,126
6,6
8,8
126,126
7,7
7,7
24,24
8,8
483,483
615,615
283,283
126,126
283,283
284,284
1544,1544
283,283
283,283
283,283
283,283
283,283
283,283
