21,21
267,267
267,267
19,19
267,267
1822,3591
1822,3591
1575,1575
1822,3591
1575,720
221,221
221,221
221,221
221,221
221,221
221,221
221,221
221,221
21,21
1337,1337
543,543
1337,1337
2193,2193
543,543
19,19
2201,1395
2201,2201
1416,4046
382,4046
2870,2133
2759,2759
2759,2759
2201,2201
2201,2201
558,558
555,555
557,557
1416,1416
1416,4046
265,265
558,4046
173,505
21,21
219,219
21,1416
21,18
21,18
244,4046
21,21
1418,1418
21,21
15,15
672,672
2827,2827
15,265
19,19
21,1031
15,29
1809,1809
1809,1809
1809,8
1810,1810
1809,1809
1809,1809
19,19
15,4046
15,265
15,4046
265,265
2023,2023
15,2063
672,672
15,1416
267,267
15,4046
15,4046
15,4046
21,21
267,267
267,267
15,4046
182,1993
64,64
58,58
58,58
58,58
58,58
890,890
249,249
244,244
249,265
1389,1389
1389,1389
19,473
21,21
723,723
29,265
267,267
19,19
180,180
564,564
180,180
538,538
564,564
180,180
564,564
180,180
64,64
564,564
564,564
564,564
64,64
564,564
179,179
564,564
179,179
64,64
564,564
564,139
564,564
64,64
19,19
385,4046
2545,2545
2545,2545
2545,2545
385,4596
385,4596
21,856
2545,2545
19,19
446,446
446,446
446,446
3412,3412
3412,3412
3412,3412
21,21
165,165
793,537
1156,1156
793,18
1822,3591
3086,4859
1156,1156
2558,2558
2559,2559
19,19
2558,2558
267,267
723,723
42,400
267,267
19,19
267,267
1822,1822
1822,1822
1822,1822
1822,1822
19,19
1822,2022
19,19
1822,2022
19,19
1822,247
19,19
1822,247
1822,3591
2558,2558
2559,2559
19,19
2558,2558
31,31
31,265
267,267
544,544
15,1542
15,430
1822,3737
1822,126
1822,3737
1822,4046
1822,4046
1822,383
4830,2601
19,19
1174,1174
1176,82
1176,1176
1176,597
1176,4859
1176,1176
1176,4046
1176,4859
1176,1176
1176,597
21,21
1174,1174
19,19
21,21
1160,1160
1160,1160
1160,1160
21,265
1160,1160
46,46
21,21
84,29
21,21
46,46
21,21
21,361
46,46
21,21
21,21
723,723
15,265
267,267
19,19
267,267
21,21
4307,4638
4307,4046
267,267
267,267
21,21
267,267
46,46
215,215
21,21
215,215
46,46
215,1404
538,538
64,64
271,271
271,271
64,64
15,265
21,21
21,21
21,21
15,165
1822,3737
270,667
1822,3737
4830,2667
1174,1174
1176,1176
1176,1462
1176,980
1176,329
1176,980
1176,112
1176,1557
1176,1176
1176,980
1176,1557
1176,1176
1176,980
1176,1557
1176,1176
1176,105
1176,980
1176,329
4830,105
40,40
40,2
40,40
40,40
40,2
40,40
40,4046
40,4046
40,40
40,40
91,91
15,2902
168,168
1659,1818
21,21
91,265
19,19
3412,3412
182,3539
4307,4307
4307,4307
4307,4307
4307,4307
4307,4307
82,243
4307,4307
4307,4307
4307,4307
4307,4307
4307,4307
4307,4307
4307,4307
4307,1265
4308,4735
182,3539
4307,4307
4307,4307
4308,4307
4307,4307
4307,4307
4308,4307
4307,4307
4307,4307
4308,4308
4308,4308
4307,4307
4307,4307
4308,4308
4307,4307
4308,4307
4307,4307
4307,4307
4308,4307
4307,4307
4307,4307
4308,4308
4308,4308
4307,4307
4307,4307
4308,4308
4307,4307
4308,4307
4307,4307
4307,4307
4308,4307
4308,4308
4307,4307
4307,4307
4307,4307
4308,4308
4308,4308
82,243
80,4307
4307,4307
4308,4308
4307,4307
4308,4308
4307,4307
4308,4308
4307,4307
4308,4308
4307,4307
4308,4308
4307,4307
4308,4308
4307,1265
4308,4307
182,123
19,19
672,672
19,19
19,19
21,21
19,19
15,4046
78,78
15,4046
2600,2600
2250,2250
1388,158
2201,2201
2201,13
2201,2201
1809,1809
1388,1388
1809,1809
1809,4065
15,4046
1809,1809
2600,2600
2250,1969
19,19
58,58
1693,1693
1696,616
1693,1693
1696,263
31,31
31,31
2870,2870
2759,2759
2759,1818
1388,1388
1809,1809
1388,1388
1810,1810
1809,1809
1809,872
1810,1810
1809,1809
1388,146
19,19
19,19
460,460
31,31
1219,1219
258,258
19,19
31,705
262,262
64,64
258,258
1219,1219
64,64
460,460
460,1086
15,4046
15,4046
15,4046
15,4046
15,4046
460,553
3084,3084
3084,3084
21,4046
3084,3084
3084,3084
3084,3084
3084,3084
3084,3084
3084,3084
3084,3084
3084,3084
3084,3084
21,4046
3084,3084
3084,3084
3084,3084
3084,3084
21,4046
3084,3084
3084,3084
21,565
21,21
1705,359
1705,1705
21,21
171,171
256,256
171,171
256,256
256,256
256,256
256,256
256,256
19,19
256,265
256,265
21,21
256,359
21,361
215,215
256,256
21,21
49,49
215,215
49,49
215,215
256,256
267,267
267,267
49,49
168,551
21,21
1629,1629
1629,1629
3195,3195
1631,1631
1629,1629
3194,3194
3195,3195
1629,1629
21,359
64,64
1133,1133
3012,3012
442,442
21,21
21,21
2900,781
19,19
21,21
19,19
21,21
19,19
21,21
19,19
1337,1337
1337,1337
19,19
15,265
19,19
543,543
543,543
543,543
331,265
542,542
543,543
21,21
340,265
21,21
15,15
543,543
340,265
340,265
543,543
15,15
543,543
3852,3852
15,4046
19,798
331,4046
2620,4046
21,158
21,158
2620,4046
21,21
340,4046
19,19
21,158
21,158
19,19
84,84
340,4046
19,19
19,19
2620,4046
82,4046
82,4046
82,4046
82,4046
21,21
21,21
188,188
189,189
189,189
189,189
191,191
19,19
19,19
188,188
189,189
189,189
189,189
191,191
19,19
19,19
188,188
189,189
189,189
189,189
191,191
21,21
2900,2900
188,228
188,188
191,191
196,551
188,481
194,4046
188,188
19,19
64,64
27,4739
4830,1397
25,678
4497,4570
4497,4497
4497,4497
4497,4497
4497,1639
4497,379
25,678
42,565
267,267
21,21
267,267
19,19
19,19
3391,4046
3391,4046
3391,2
177,4046
19,19
21,2
4550,4046
1415,1415
1224,1224
179,179
1150,1150
180,180
1152,1152
21,546
21,361
1150,1150
1224,1224
1150,1150
1224,1224
1150,1150
1088,1088
1798,1798
1091,1091
1088,1088
1094,1094
1091,1091
182,182
1094,1094
930,930
2191,2191
64,64
215,215
46,46
21,21
215,215
46,46
19,19
182,182
21,21
46,46
58,1230
926,61
936,936
19,19
544,544
544,544
267,267
544,544
21,21
723,723
15,18
267,267
19,19
168,168
15,4046
1025,1025
824,4307
824,4508
2214,2214
543,543
2216,2216
80,294
21,373
381,381
381,381
1684,1684
182,182
1684,1684
215,215
21,21
215,215
19,19
215,1149
1388,1483
2201,2201
42,4046
82,4046
42,4046
82,4046
82,4046
82,4046
82,4046
82,4046
82,4046
19,19
19,19
29,113
19,19
15,4046
15,4046
21,21
21,21
15,4046
19,19
267,267
15,4046
21,21
267,267
19,19
19,19
58,58
21,21
888,4307
1075,1075
542,542
267,267
542,542
543,543
2193,2193
542,106
542,542
542,542
542,542
542,542
542,542
542,542
888,543
1075,1075
21,265
542,2420
19,19
64,64
19,19
58,58
58,58
58,58
58,58
2201,2201
2201,2201
1388,1388
2201,2201
1809,1809
1388,1388
1810,1810
1809,1809
1809,310
42,4046
42,4046
356,356
0,162
356,356
356,356
1442,1442
358,358
444,444
446,446
444,444
19,19
4483,4483
444,444
19,19
1875,1875
1875,1875
19,19
2026,2026
2025,2025
2025,2025
4329,4329
4329,4329
2026,2026
0,241
2026,2026
78,78
0,1038
356,356
0,241
21,21
460,342
19,19
180,180
3739,3739
3740,3740
3739,3739
2637,4046
2637,4046
2637,4046
2637,4046
2637,4046
2637,4046
2637,4046
2637,4046
2637,4046
29,4046
2637,4046
2637,4046
29,4046
2637,4046
2637,4046
29,4046
2637,4046
29,4046
2637,4046
21,21
21,21
21,21
21,21
21,21
21,21
2637,4046
2637,4046
2637,4046
2637,4046
2637,4046
2637,4046
2637,4046
21,21
3717,3717
3718,3718
3716,3716
3717,3717
2637,4046
21,21
3717,431
3718,7
21,21
3718,3718
3718,3718
3718,3718
3718,726
3716,4046
4438,4438
3716,4046
4438,158
3717,3717
3716,3716
4438,4438
4438,4438
29,4046
2637,4046
29,4046
2637,4046
46,46
21,21
2637,4046
46,46
46,46
46,46
544,544
267,267
544,544
544,544
267,267
544,544
267,267
2558,2558
2559,2559
21,21
1822,1822
2558,2558
19,19
1822,1822
1822,597
267,267
544,544
542,542
267,267
3406,186
3406,186
3406,186
3406,186
3406,186
3406,3406
542,4307
542,542
542,4307
542,542
542,4307
542,542
542,542
21,21
171,171
256,256
171,171
256,481
182,182
256,256
179,179
256,192
182,182
179,179
179,179
538,538
538,66
538,192
410,410
410,410
410,192
64,64
64,64
64,192
21,21
267,267
723,723
29,4046
267,267
19,19
19,19
1337,1337
543,543
1337,1337
19,19
19,19
1875,1875
1875,1875
1875,1875
15,4046
15,4046
15,1416
15,1416
15,4046
15,1416
15,1416
15,4046
15,4046
19,19
15,4046
672,672
2023,56
19,19
84,84
173,4046
19,19
15,4046
1416,4046
1416,4046
15,4046
1418,1418
19,19
84,84
3406,3406
1416,4046
15,4046
84,84
84,84
19,19
1801,1801
1090,1090
1091,1091
1801,1801
21,21
2014,2014
1091,1091
19,19
542,542
267,267
21,21
543,463
542,542
19,19
267,267
544,544
544,544
15,4046
15,4046
19,19
267,267
91,91
91,91
19,798
21,21
21,21
295,295
295,295
295,295
19,19
267,267
544,544
267,267
176,29
176,176
176,176
176,176
176,29
176,176
176,176
19,19
2829,2829
2829,2829
19,19
2829,2829
2829,2829
176,265
19,19
2829,2829
2829,2829
1656,1656
1656,1656
1656,1656
1656,1656
1656,1656
21,21
180,180
1656,1656
180,180
1656,1656
1656,1656
58,654
426,426
15,565
21,21
19,19
21,21
19,19
19,19
1822,2168
1822,400
19,19
19,19
21,21
58,58
82,614
82,614
219,219
21,21
21,4046
21,4046
21,4046
21,4046
31,31
21,21
458,481
458,458
865,865
458,458
865,865
21,113
21,21
31,4560
64,64
64,64
31,31
182,182
1149,1149
1149,1149
1152,1152
1149,1149
1152,1152
1152,1152
1152,1152
31,31
1152,1152
31,31
31,139
179,179
1149,1149
179,179
1149,1149
179,179
1149,1149
58,58
31,31
31,31
31,139
31,31
3024,3024
3026,3026
3024,3024
3026,3026
666,666
666,4101
3026,3026
3026,3026
3026,359
19,19
3028,3028
3026,3026
334,334
3028,3028
3028,359
3028,3028
32,32
3028,3028
215,215
3028,1549
21,21
215,215
15,421
15,551
215,215
219,219
15,551
334,334
3028,3028
3028,359
3028,3028
32,32
3028,3028
215,215
3028,1549
21,21
215,215
15,421
15,551
215,215
219,219
15,551
19,19
21,21
19,19
2829,2829
2827,2827
42,609
771,771
770,770
770,770
773,773
771,771
775,775
773,773
775,775
773,773
78,78
78,78
775,775
773,773
775,775
78,78
775,775
775,775
773,773
624,624
841,841
843,843
844,844
844,844
846,846
844,844
846,846
846,846
846,846
29,4046
29,4046
29,4046
29,4046
29,4046
29,4046
29,4046
19,19
19,19
15,15
15,15
15,15
15,15
15,15
15,15
15,4046
15,4046
15,4046
15,4046
15,4046
21,21
29,4046
15,15
29,4046
15,15
19,19
29,4046
15,15
29,4046
15,15
19,19
29,4046
15,15
29,4046
15,15
1481,1481
15,4046
19,19
29,4046
15,15
1481,1481
15,4046
19,19
29,4046
15,15
15,15
177,4803
331,1542
29,4046
177,41
15,12
177,4046
267,267
29,4046
29,4046
29,4046
21,21
267,267
29,4046
19,19
29,4046
267,267
29,4046
19,19
