4820,4820
4818,4818
4818,4818
4818,4818
3457,3457
3457,3457
4820,4820
4820,2445
4818,4818
2447,2447
2447,2447
1545,391
11941,11941
1545,1545
472,472
2912,6
472,472
219,6
82,82
239,239
7,7
281,281
1177,1177
159,159
1177,6
159,159
8,8
8,8
24,24
1894,1894
26,26
26,26
37,37
8,8
24,24
24,24
1894,1894
26,26
26,26
75,75
570,570
75,75
570,570
83,83
570,570
14,14
14,14
8,8
14,14
81,81
83,83
81,81
83,83
8,8
24,24
1177,1177
841,841
6,6
191,191
102,102
8,8
191,191
34,34
6,6
21,21
21,21
21,21
31,31
239,239
239,239
239,239
7,7
239,239
2587,2587
2587,2587
8,8
2587,2587
8,8
2587,2587
8,8
2587,2587
8,8
2587,2587
8,8
2587,2587
8,8
2587,2587
2587,2587
8665,8665
8665,716
2446,2446
14292,4819
14292,4819
4820,19
4820,802
4820,802
14292,4819
7296,7296
8917,1
7296,7296
8917,1
8917,13
2585,6
2585,6
2587,19
2587,19
2587,2587
2587,2587
26411,26412
26412,124
26412,13
26412,26412
26412,26412
26412,26412
26412,26412
26412,26412
26412,26412
7,7
26411,26412
21,21
26411,6
21,21
21,21
26411,6
21,21
1943,1943
1944,1944
1943,1943
1944,1944
1943,1943
28708,28708
28708,28708
1189,1189
1943,1943
1189,1189
1943,1943
2447,2447
2447,2447
9023,6
2447,2447
9023,2269
8,8
3455,3455
4822,4822
7,7
3456,3456
3456,3456
5934,5934
3456,3456
5934,5934
3456,3456
6421,6421
7,7
3456,3456
3456,3456
5934,5934
3456,3456
5934,5934
3456,3456
1006,1006
1177,1177
841,841
1178,1178
1177,1177
1565,1565
1177,1177
6,6
1565,1565
80,80
6,6
80,80
1178,1178
1178,1178
2004,2004
6,19
1177,1177
841,841
1565,1565
1177,1177
1565,1565
1177,1177
11940,11940
2592,2592
11940,13
1189,1189
2592,19
11940,1189
7,7
1189,1189
2592,1189
11940,1189
7,7
7,7
1177,1177
7,7
1178,1178
1177,1177
1178,1178
7,7
1178,1178
1177,1177
1178,1178
7,7
1178,1178
1177,1177
1178,1178
1177,1177
8,8
505,505
127,127
1189,1189
505,505
981,981
1171,1171
8,8
623,623
624,624
1171,1171
624,624
26,26
1109,1109
8,8
626,626
21,21
15,15
626,626
74,74
15,15
21,21
21,21
15,15
1177,1177
1177,1177
1178,1178
1177,1177
7,7
1177,1177
1565,1565
1177,1177
6,6
1565,1565
6,6
7,7
6,6
7,7
7,7
1178,1178
1177,1177
1177,1177
842,842
842,842
842,842
842,842
4999,4999
841,841
842,842
1177,1177
841,841
239,239
237,237
239,239
20405,19
4990,4990
6101,4819
3455,478
4822,4822
5934,5934
3456,3456
5934,5934
3456,3456
3456,3456
5934,5934
3456,3456
3456,3456
3456,3456
3456,3456
5934,5934
3456,3456
3456,3456
5934,5934
3456,3456
3456,3456
3456,3456
842,842
841,841
842,842
1177,1177
1178,1178
1177,1177
1178,841
1177,1177
1178,1178
1178,1178
1177,1177
1550,1550
1550,1550
1550,1550
7,7
1550,1550
1550,1550
1550,1550
7,7
1189,1189
7,7
1943,1943
1944,1944
7,7
1943,1943
1189,1189
1189,6
7,7
7,7
1943,1943
5934,5934
4818,3458
4818,19
4818,3458
4818,2446
4818,986
5937,5937
5937,19
5937,5937
5937,619
5937,619
5937,619
5937,619
4818,13
19237,1545
19237,13
19237,19237
8,8
8,8
71,71
8,8
37,37
37,37
37,37
37,37
26411,26411
26412,26411
26412,26412
26412,26411
26412,26412
26412,26411
26412,26412
26412,26411
26412,26412
26412,19
31,31
7,7
841,841
7,7
1550,1550
7,7
