4551,4551
4549,4549
4549,4549
4549,4549
3776,3776
3776,3776
4551,4551
4551,4551
4549,4549
2977,2977
2977,2977
2194,2194
1579,1579
2194,2194
861,861
3336,2279
861,407
430,2887
180,180
460,460
19,19
538,538
1809,94
332,331
1809,856
332,332
21,21
21,265
58,58
2512,2512
64,64
64,64
92,4102
21,21
58,1230
58,58
2512,2512
64,64
64,64
171,171
1014,1014
171,171
1014,1534
182,182
1014,1014
31,31
31,31
21,21
31,589
179,179
182,182
179,179
182,182
21,21
58,1230
1809,1809
1388,1388
15,856
382,15
219,219
21,748
382,906
84,84
15,3341
49,49
49,49
49,49
78,78
460,460
460,265
460,1395
19,19
460,460
3085,3085
3085,3085
21,21
3085,3085
21,21
3085,3085
21,21
3085,3085
21,21
3085,3085
21,21
3085,3085
21,21
3085,3085
3085,3085
3842,3842
3842,3482
2976,2976
4551,4551
4551,4551
4551,4551
2767,2767
2767,2767
3084,4186
3084,3084
3085,3736
3085,3736
3085,3085
3085,3085
1174,1174
1176,1176
1176,1176
1176,1176
1176,1176
1176,1044
1176,1176
1176,1176
1176,1176
19,4547
1174,1174
49,49
1174,1044
49,49
49,49
1174,1044
49,49
2558,1964
2559,2559
2558,1964
2559,2559
2558,2558
4745,4745
4745,4745
1822,1822
2558,2558
1822,1822
2558,2558
2977,2977
2977,2977
4068,3035
2977,2977
4068,4068
21,21
3774,3774
4552,4552
19,19
3775,3775
3775,3775
1426,1426
3775,3775
1426,1426
3775,3775
19,19
3775,3775
3775,3775
1426,1426
3775,3775
1426,1426
3775,3775
1600,1600
1809,1809
1388,1388
1810,1810
1809,1809
2212,2212
1809,1809
15,3024
2212,2212
177,177
15,331
177,177
1810,1810
1810,1810
2621,2621
15,856
1809,1809
1388,1388
2212,2212
1809,1811
2212,2212
1809,1809
1578,1578
3086,3086
1578,1044
1822,1822
3086,1044
1578,2327
19,19
1822,1822
3086,3086
1578,2327
19,19
19,19
1809,1811
19,19
1810,1810
1809,1811
1810,1810
19,19
1810,1810
1809,1811
1810,1810
19,19
1810,1810
1809,1811
1810,1810
1809,1811
21,21
925,925
270,270
1822,3591
925,925
1560,1560
1801,467
21,21
1090,1090
1091,1091
1801,1801
1091,1091
64,64
1729,1729
21,21
1094,1094
49,49
32,32
1094,1094
170,170
32,32
49,49
49,49
32,32
1809,1809
1809,1811
1810,1810
1809,1811
19,19
1809,1811
2212,2212
1809,1809
15,3024
2212,2212
15,331
19,19
15,332
19,19
19,19
1810,1810
1809,1811
1809,1811
1389,1389
1389,1389
1389,1389
1389,1389
54,54
1388,1388
1389,1389
1809,1809
1388,1388
460,460
454,460
460,460
37,37
1630,4550
3774,3774
4552,4552
1426,1426
3775,3775
1426,1426
3775,3775
3775,3775
1426,1426
3775,3775
3775,3775
3775,3775
3775,3775
1426,1426
3775,3775
3775,3775
1426,1426
3775,3775
3775,3775
3775,3775
1389,1389
1388,1388
1389,1389
1809,1809
1810,1810
1809,1809
1810,1810
1809,39
1810,1810
1810,1810
1809,1809
2201,2201
2201,2201
2201,2201
19,19
2201,2201
2201,2201
2201,2201
19,19
1822,1822
19,19
2558,1782
2559,2559
19,19
2558,2558
1822,3591
1822,4149
19,19
19,19
2558,2558
1426,1426
4549,4549
4549,2397
4549,4549
4549,4549
4549,2397
1430,1430
1430,2397
1430,2397
1430,1430
1430,1430
1430,1430
1430,1430
4549,2397
4830,1707
4830,265
4830,265
21,21
21,4830
165,4088
21,4830
92,733
92,733
92,733
92,2339
1174,1174
1176,1176
1176,1176
1176,1176
1176,1176
1176,1176
1176,1176
1176,1176
1176,1176
1176,1176
78,856
19,19
1388,1315
19,19
2201,1395
19,19
3086,3086
3086,4791
1822,1822
19,19
19,19
1822,21
1822,77
29,856
29,856
3084,3084
340,856
21,856
340,856
29,856
3085,856
21,21
3085,856
21,21
3085,3085
29,856
3086,3086
3086,3086
1822,1822
1822,1822
19,19
42,773
1822,1822
165,165
1822,1822
165,165
1215,1822
1215,1924
1215,1215
1822,1822
165,165
1822,1822
165,165
1822,1822
456,3035
1822,3035
1822,1822
456,2426
1822,3035
64,64
1822,3946
1822,3946
4830,2343
4830,2343
1174,1174
1176,878
1176,1369
1176,1176
1176,1044
1176,1044
1176,1176
1176,1062
1176,1176
19,1176
1174,1174
19,1176
1174,1174
31,31
179,179
460,460
460,460
460,460
179,179
1632,1430
1415,1415
1632,1632
1415,1415
31,31
31,31
180,180
171,171
256,256
171,171
256,952
256,4149
256,4149
256,256
256,256
256,256
256,256
256,1656
952,952
256,865
952,952
180,180
952,952
952,546
21,21
256,256
21,4061
19,19
410,410
19,19
64,64
19,19
58,58
934,934
256,256
934,934
934,934
256,256
19,19
182,3688
256,256
49,49
182,182
49,49
49,49
19,19
182,182
952,952
952,952
952,952
952,952
952,952
19,19
58,58
952,952
952,952
952,952
952,952
180,180
80,934
180,180
952,192
180,180
80,934
180,180
952,952
19,19
58,58
21,21
19,256
15,4096
15,4096
2031,2031
58,58
4475,4475
1388,1388
1809,1809
19,19
68,68
1388,1388
1810,3952
1809,1809
19,19
1810,1810
58,58
19,19
1388,1388
68,68
71,71
53,53
1809,1809
1388,1388
1810,3952
1809,1809
19,19
21,21
21,21
21,21
21,21
2212,2212
1809,1809
2212,2212
2212,2212
2212,2212
42,0
177,382
2212,856
177,2213
19,19
42,856
71,71
58,58
4475,4475
19,19
4475,4475
1388,1388
1809,1809
2031,2730
2031,2031
68,68
1388,1388
1810,3952
1809,1809
21,21
2212,2212
1809,1809
42,0
19,19
42,856
331,3624
1809,3996
58,58
4475,4475
19,19
4475,4475
1388,1388
68,68
1809,1809
1388,1388
1810,3952
1809,1809
1810,1810
58,58
4475,4475
19,19
4475,4475
29,856
29,856
3084,3084
21,856
340,856
3084,3084
84,4550
340,856
3084,3084
29,856
3085,3085
3085,3085
29,856
3085,3085
3085,3085
3085,3085
4028,4028
270,1604
1575,1575
1575,1575
1575,1575
1156,1156
1156,1156
1156,265
1156,265
1156,265
3086,3086
460,460
460,4149
460,460
460,460
460,0
21,21
460,460
19,19
460,460
460,460
460,460
460,460
460,460
460,460
460,460
460,460
460,460
460,460
460,460
460,460
460,265
270,270
186,186
1560,300
3923,3923
1822,4149
1822,4149
19,19
270,270
1822,1477
3923,1044
1822,3591
3923,1044
3086,3086
19,19
270,270
1822,1477
3923,1044
1822,4149
2201,2201
2201,498
89,498
2201,2201
1388,4576
2201,2201
1388,4576
2201,2201
2201,2201
21,21
1632,4046
1415,1415
3086,3086
3086,3086
1177,1177
1165,1165
1822,1822
1822,1822
1822,1044
19,19
42,718
42,357
2201,1395
2201,1395
2201,15
15,718
15,718
15,718
2201,1395
2558,2558
2559,2559
2559,2559
1822,1822
21,21
1822,1822
19,19
40,40
40,40
40,40
40,40
4551,4551
4551,4551
4551,4551
4551,4551
2976,2976
4547,4547
4547,4547
2975,2975
2976,2976
2977,2977
2977,2977
2977,2977
2977,2977
2977,2977
2977,2977
4547,4547
4547,4046
4549,4549
4549,4549
4549,4549
2976,2976
4550,4550
2976,2976
2975,2975
3776,3776
4551,4551
4551,4551
4551,4551
4551,4551
4551,4551
4551,4551
4551,4550
4551,4551
4549,4549
2976,2976
4549,4549
2976,2976
2976,2976
2975,2975
21,21
4547,4547
2976,2976
2975,2975
3776,3776
2976,2976
4547,4046
3776,3776
460,460
460,0
460,707
21,21
460,460
19,19
19,19
460,1865
19,19
19,19
19,19
19,19
3084,3084
3084,3084
3084,3084
3084,3084
3084,3084
3084,3084
3084,3084
3084,3084
3084,3084
3084,3084
3084,3084
3085,3085
3085,3085
21,21
3085,3085
3085,3085
3085,3085
21,21
3085,3085
3085,3085
3085,3085
21,21
3085,3085
3085,3085
4551,4551
4551,4551
4547,4547
4547,4547
4547,4547
4551,4551
1407,1407
1407,4046
1407,1407
1407,1407
1407,1407
1407,1407
4551,4551
4551,4551
4551,4551
21,156
4547,4547
1426,1426
1426,1426
2606,2606
2606,2606
807,807
807,807
807,807
807,807
460,460
21,21
78,78
807,807
19,19
3452,3452
3844,1044
1996,1996
4830,4830
3844,278
4830,4830
4830,1707
3844,3844
1174,1174
460,460
182,3147
908,908
262,262
78,3388
460,460
0,0
2976,2976
4550,4550
2976,4551
4550,775
2977,1040
2977,2977
2976,4551
2544,777
2534,773
2534,2534
2544,777
4705,3035
2544,3035
2767,2767
1809,1809
1388,1388
2201,2201
2201,2201
1810,1810
1388,1388
1809,1809
1810,1810
58,58
2977,2977
2977,2977
4551,4551
4547,4547
4547,4547
4547,1698
4551,4551
2976,2976
2976,4046
4551,4551
19,19
19,19
2558,2558
2559,2559
1822,1822
2558,2558
2558,4745
19,19
1809,1809
1388,1388
2201,2201
2201,2201
1388,1388
21,21
29,856
2773,1811
1748,2892
1748,1748
1810,1810
1809,1809
1810,1810
3452,3452
4830,1707
3452,3452
19,19
4830,1707
19,19
4830,1044
1659,4497
1174,1174
4830,1707
21,21
4830,1659
19,19
3780,1309
78,78
15,2196
177,344
15,3736
177,2196
21,21
177,3736
1809,2044
926,1087
1388,1388
2201,2201
2201,2201
1388,1388
21,21
21,21
2212,2412
1809,1809
2212,2212
21,21
2212,2212
926,1087
926,1087
926,1087
21,21
2212,2412
1809,1809
2212,2212
21,21
2212,2212
21,21
2212,2212
926,1087
926,1087
926,1087
19,19
58,58
1809,4404
1809,2044
1809,1811
1388,1388
1810,1810
1809,1809
1818,1818
1809,1811
1818,1818
1818,1818
219,219
1818,1818
1819,1819
1818,1818
1819,856
1810,1810
1810,1810
58,58
1809,1809
21,21
157,157
157,157
3774,3774
78,78
3774,3774
3774,3774
3774,3774
385,385
3774,3774
21,21
2558,2558
2559,2559
1822,1822
2558,2558
2558,2558
2559,2559
19,19
2558,2558
21,21
31,31
2201,2201
1388,1388
2201,2201
1809,1825
1388,1388
1810,1810
1809,1809
1809,1825
1809,856
2209,2209
1803,2415
2209,2209
15,3417
1803,1803
177,2627
15,332
177,177
78,3388
177,382
1809,113
1810,1810
1809,3251
2621,2621
2446,2446
2201,2201
2201,856
2201,856
54,54
54,54
54,1473
2201,2201
2201,2201
19,19
460,460
460,460
460,460
19,19
1809,1811
3085,3085
3085,3085
21,21
21,21
3085,3085
3085,3085
21,21
3085,3085
78,78
21,21
3085,3085
3085,3085
3780,3780
3780,3780
3780,3780
3780,3780
3774,3774
3774,3774
1426,1426
3400,3035
3400,3035
3400,3035
3400,3035
46,46
46,46
15,265
46,46
46,46
46,46
15,265
15,265
460,460
21,21
460,460
460,460
19,19
19,19
19,19
19,19
21,21
1822,1822
1822,1822
1822,1822
1822,1822
29,3914
3084,3084
29,856
78,78
1648,1648
1090,1090
21,21
1094,1094
1801,1801
1091,1091
1801,1801
1091,1091
2014,2014
58,58
1094,1178
2976,2976
1632,2591
2976,1087
1632,2591
2976,2976
3398,3398
1388,1388
1389,1389
1389,1389
1809,1809
1388,1388
1809,1809
1809,1811
1810,1810
1809,1811
1809,1811
1630,4550
2977,4550
2977,2977
4551,4551
4551,4551
2976,2976
2976,2976
3774,3774
3774,3774
1426,1426
385,385
2767,2767
3775,3775
460,460
384,2873
460,460
21,21
21,21
21,21
31,31
31,0
31,31
31,0
460,460
460,460
460,0
21,21
460,460
19,19
460,460
460,460
460,460
460,180
460,460
460,180
460,460
460,180
460,460
460,180
42,4323
2534,2534
2534,2534
42,1044
4550,273
1632,1632
42,1044
21,21
1632,1044
21,4046
21,4046
1632,1632
1388,1388
2201,2201
2201,2201
1809,1809
1388,1388
1810,1810
1809,1809
21,21
1809,1811
1810,1810
1809,1809
219,219
21,21
2975,2975
2976,2976
1426,1426
2977,2977
2977,2977
15,1901
2977,2977
3780,3780
3780,3780
2976,2976
2976,4046
2976,2976
2976,2976
3780,3780
3780,3780
3780,3780
4551,4551
3776,3776
4551,4551
1499,1499
15,1901
4551,4551
4551,4551
4551,4551
1430,1488
1430,1430
1430,1430
1430,1430
2976,2976
1493,1493
1493,1493
15,1901
15,1901
2976,4046
1430,1430
1430,1430
1430,1430
4551,4551
177,197
15,1493
177,4185
1493,1493
177,2661
1493,1488
2201,2201
666,666
666,2490
695,695
0,856
2201,856
98,4261
1388,1388
2201,2201
2201,2201
4551,4551
4551,4551
4547,4547
4547,4547
4551,4551
2976,2976
4551,4551
1809,1811
332,332
1809,1809
1388,1388
332,332
2558,2558
1822,1822
2558,2558
1822,1822
2558,2558
1822,1822
2558,2558
1822,1822
2558,2558
19,19
1822,1822
19,19
1822,1822
19,19
1822,1822
19,19
1822,1822
460,460
460,460
460,0
460,0
460,0
21,21
460,460
19,19
460,460
460,460
628,628
215,215
21,21
215,215
215,215
1088,1088
1090,1090
1088,1088
2191,2191
64,64
460,460
15,1901
78,78
15,1901
78,78
15,1901
78,78
15,1901
21,21
460,460
19,19
15,1901
460,460
19,19
15,152
21,21
15,1901
460,460
