21,21
267,267
267,267
19,19
267,267
1822,3591
1822,3591
1575,1575
1822,3591
1575,4071
221,793
221,221
221,73
221,221
221,221
221,221
221,221
221,221
21,21
1337,1337
543,543
1337,1337
2193,2193
543,543
19,19
2201,1395
2201,2717
1416,265
382,265
2870,4343
2759,4472
2759,4472
2201,2201
2201,1395
558,558
555,555
557,557
1416,2799
1416,265
265,265
558,265
173,4854
21,21
219,219
21,1412
21,2799
21,2799
244,265
21,21
1418,1418
21,21
15,15
672,672
2827,2827
15,265
19,19
21,1625
15,82
1809,1811
1809,1809
1809,440
1810,1810
1809,1811
1809,1811
19,19
15,265
15,265
15,265
265,265
2023,2023
15,4011
672,672
15,196
267,267
15,265
15,265
15,265
21,21
267,267
267,267
15,265
182,182
64,64
58,58
58,58
58,58
58,58
890,3706
249,249
244,244
249,1044
1389,1389
1389,1389
19,19
21,21
723,723
29,265
267,267
19,19
180,180
564,564
180,180
538,538
564,564
180,180
564,564
180,180
64,64
564,564
564,564
564,564
64,64
564,564
179,179
564,564
179,179
64,64
564,564
564,4149
564,564
64,64
19,19
385,1044
2545,2545
2545,2545
2545,2545
385,453
385,453
21,1044
2545,2545
19,19
446,446
446,446
446,446
3412,3412
3412,3412
3412,3412
21,21
165,165
793,1369
1156,1156
793,4783
1822,3591
3086,1163
1156,1156
2558,2558
2559,2559
19,19
2558,2558
267,267
723,723
42,265
267,267
19,19
267,267
1822,1822
1822,1822
1822,1822
1822,1822
19,19
1822,3591
19,19
1822,3591
19,19
1822,1044
19,19
1822,1044
1822,1822
2558,2558
2559,2559
19,19
2558,2558
31,31
31,265
267,267
544,544
15,188
15,265
1822,2377
1822,4826
1822,2377
1822,1044
1822,1044
1822,2902
4830,4830
19,19
1174,1174
1176,878
1176,1176
1176,1176
1176,1176
1176,1176
1176,1044
1176,1176
1176,1176
1176,1452
21,21
1174,1174
19,19
21,21
1160,1160
1160,1160
1160,1160
21,265
1160,1160
46,46
21,21
84,260
21,349
46,46
21,21
21,265
46,46
21,21
21,21
723,723
15,265
267,267
19,19
267,267
21,21
4307,2422
4307,1044
267,267
267,267
21,21
267,267
46,46
215,215
21,21
215,215
46,46
215,215
538,538
64,64
271,271
271,271
64,64
15,265
21,21
21,21
21,21
15,265
1822,3737
270,270
1822,3737
4830,2343
1174,1174
1176,1557
1176,1176
1176,340
1176,1044
1176,340
1176,1176
1176,1176
1176,1176
1176,1176
1176,1176
1176,1176
1176,1176
1176,1176
1176,1176
1176,1176
1176,1176
1176,1044
4830,1176
40,40
40,4854
40,40
40,40
40,4854
40,40
40,856
40,856
40,40
40,40
91,91
15,2902
168,168
1659,1659
21,21
91,265
19,19
3412,3412
182,2590
4307,4307
4307,4307
4307,4307
4307,4307
4307,4307
82,265
4307,4307
4307,4307
4307,4307
4307,4307
4307,4307
4307,4307
4307,4307
4307,4307
4308,4308
182,2590
4307,4307
4307,4307
4308,4308
4307,4307
4307,4307
4308,4308
4307,4307
4307,4307
4308,4308
4308,4308
4307,4307
4307,4307
4308,4308
4307,4307
4308,4308
4307,4307
4307,4307
4308,4308
4307,4307
4307,4307
4308,4308
4308,4308
4307,4307
4307,4307
4308,4308
4307,4307
4308,4308
4307,4307
4307,4307
4308,4308
4308,4308
4307,4307
4307,4307
4307,4307
4308,4308
4308,4308
82,265
80,4308
4307,4307
4308,4308
4307,4307
4308,4308
4307,4307
4308,4308
4307,4307
4308,4308
4307,4307
4308,4308
4307,4307
4308,4308
4307,4307
4308,4308
182,1405
19,19
672,672
19,19
19,19
21,21
19,19
15,718
78,78
15,718
2600,2600
2250,2250
1388,1388
2201,2201
2201,332
2201,2201
1809,1809
1388,1388
1809,1809
1809,1809
15,856
1809,1809
2600,2600
2250,2250
19,19
58,58
1693,1693
1696,183
1693,1693
1696,4575
31,31
31,31
2870,2870
2759,2759
2759,1809
1388,1388
1809,1809
1388,1388
1810,1810
1809,1811
1809,1811
1810,1810
1809,1809
1388,856
19,19
19,19
460,460
31,31
1219,1219
258,258
19,19
31,2515
262,262
64,64
258,258
1219,1219
64,64
460,460
460,1025
15,0
15,0
15,0
15,0
15,0
460,460
3084,3084
3084,3084
21,0
3084,3084
3084,3084
3084,3084
3084,3084
3084,3084
3084,3084
3084,3084
3084,3084
3084,3084
21,0
3084,3084
3084,3084
3084,3084
3084,3084
21,0
3084,3084
3084,3084
21,856
21,21
1705,1044
1705,1705
21,21
171,171
256,256
171,171
256,256
256,256
256,256
256,256
256,256
19,19
256,1044
256,1044
21,21
256,1044
21,21
215,215
256,256
21,21
49,49
215,215
49,49
215,215
256,256
267,267
267,267
49,49
168,1014
21,21
1629,1629
1629,1629
3195,3195
1631,1631
1629,1629
3194,3194
3195,3195
1629,1629
21,1044
64,64
1133,1133
3012,3012
442,442
21,21
21,21
2900,2900
19,19
21,21
19,19
21,21
19,19
21,21
19,19
1337,1337
1337,1337
19,19
15,3736
19,19
543,543
543,543
543,4825
331,3736
542,542
543,543
21,21
340,3736
21,21
15,15
543,543
340,3736
340,3736
543,543
15,15
543,543
3852,3852
15,340
19,19
331,1044
2620,1044
21,371
21,371
2620,1044
21,21
340,1044
19,19
21,371
21,371
19,19
84,84
340,1044
19,19
19,19
2620,1044
82,1044
82,1044
82,1044
82,1044
21,21
21,21
188,188
189,189
189,189
189,189
191,191
19,19
19,19
188,188
189,189
189,189
189,189
191,191
19,19
19,19
188,188
189,189
189,189
189,189
191,191
21,21
2900,2781
188,474
188,188
191,191
196,196
188,1104
194,4149
188,188
19,19
64,64
27,1822
4830,3473
25,3473
4497,4570
4497,4047
4497,391
4497,4497
4497,678
4497,4691
25,3473
42,856
267,267
21,21
267,267
19,19
19,19
3391,3035
3391,3035
3391,4529
177,3035
19,19
21,1774
4550,3035
1415,1415
1224,1224
179,179
1150,2491
180,180
1152,2496
21,1534
21,1152
1150,1150
1224,1224
1150,1150
1224,1224
1150,1150
1088,1088
1798,1798
1091,1091
1088,1088
1094,1094
1091,1091
182,182
1094,1094
930,930
2191,2191
64,64
215,215
46,46
21,21
215,215
46,46
19,19
182,182
21,21
46,46
58,2902
926,2845
936,936
19,19
544,544
544,544
267,267
544,544
21,21
723,723
15,650
267,267
19,19
168,168
15,265
1025,1025
824,4307
824,2207
2214,2214
543,1404
2216,2216
80,405
21,21
381,381
381,381
1684,2131
182,182
1684,1684
215,215
21,21
215,215
19,19
215,215
1388,1397
2201,2201
42,1044
82,1044
42,1044
82,1044
82,1044
82,1044
82,1044
82,1044
82,1044
19,19
19,19
29,1340
19,19
15,265
15,265
21,21
21,21
15,265
19,19
267,267
15,265
21,21
267,267
19,19
19,19
58,58
21,21
888,1692
1075,1075
542,2420
267,267
542,2420
543,543
2193,4282
542,543
542,542
542,542
542,542
542,542
542,542
542,542
888,543
1075,1075
21,1044
542,2204
19,19
64,64
19,19
58,58
58,58
58,58
58,58
2201,2201
2201,2201
1388,1388
2201,2201
1809,2044
1388,1388
1810,515
1809,1809
1809,1809
42,4046
42,1044
356,356
0,3473
356,356
356,356
1442,1442
358,358
444,444
446,446
444,444
19,19
4483,4483
444,444
19,19
1875,1875
1875,1875
19,19
2026,2026
2025,2025
2025,2025
4329,4329
4329,4329
2026,2026
0,3473
2026,2026
78,78
0,716
356,356
0,3473
21,21
460,1847
19,19
180,180
3739,3739
3740,3740
3739,3739
2637,1044
2637,1044
2637,1044
2637,1044
2637,1044
2637,1044
2637,1044
2637,1044
2637,1044
29,1044
2637,1044
2637,1044
29,1044
2637,1044
2637,1044
29,1044
2637,1044
29,1044
2637,1044
21,21
21,21
21,21
21,21
21,21
21,21
2637,1044
2637,1044
2637,1044
2637,1044
2637,1044
2637,1044
2637,1044
21,21
3717,3717
3718,3718
3716,3716
3717,3717
2637,1044
21,21
3717,3717
3718,3718
21,21
3718,3718
3718,3718
3718,3718
3718,2231
3716,1044
4438,4438
3716,1044
4438,3537
3717,3717
3716,3716
4438,4438
4438,4438
29,1044
2637,1044
29,1044
2637,1044
46,46
21,21
2637,1044
46,46
46,46
46,46
544,544
267,267
544,544
544,544
267,267
544,544
267,267
2558,2558
2559,2559
21,21
1822,1822
2558,2558
19,19
1822,1822
1822,4745
267,267
544,544
542,542
267,267
3406,265
3406,265
3406,265
3406,265
3406,265
3406,1976
542,542
542,542
542,542
542,542
542,542
542,542
542,542
21,21
171,171
256,256
171,171
256,738
182,182
256,256
179,179
256,0
182,182
179,179
179,179
538,538
538,538
538,0
410,410
410,410
410,0
64,64
64,64
64,0
21,21
267,267
723,723
29,265
267,267
19,19
19,19
1337,1249
543,543
1337,1337
19,19
19,19
1875,1875
1875,1875
1875,1875
15,265
15,265
15,1416
15,1416
15,265
15,1416
15,1416
15,265
15,265
19,19
15,265
672,672
2023,1416
19,19
84,84
173,265
19,19
15,265
1416,265
1416,265
15,265
1418,1418
19,19
84,84
3406,2724
1416,265
15,265
84,84
84,84
19,19
1801,1801
1090,1090
1091,1091
1801,1801
21,21
2014,2014
1091,1091
19,19
542,2420
267,267
21,21
543,463
542,542
19,19
267,267
544,544
544,1404
15,265
15,265
19,19
267,267
91,91
91,91
19,19
21,21
21,21
295,1087
295,926
295,926
19,19
267,267
544,544
267,267
176,3406
176,893
176,893
176,893
176,3406
176,893
176,893
19,19
2829,2829
2829,2829
19,19
2829,2829
2829,2829
176,1044
19,19
2829,2829
2829,2829
1656,1656
1656,1657
1656,1656
1656,1656
1656,1656
21,21
180,180
1656,1656
180,180
1656,1656
1656,1656
58,58
426,426
15,856
21,21
19,19
21,21
19,19
19,19
1822,1822
1822,265
19,19
19,19
21,21
58,58
82,1044
82,265
219,219
21,4601
21,1044
21,1044
21,1044
21,1044
31,31
21,21
458,940
458,458
865,865
458,458
865,865
21,1534
21,21
31,384
64,64
64,64
31,237
182,182
1149,1149
1149,1149
1152,2496
1149,1149
1152,1152
1152,2496
1152,2496
31,31
1152,2496
31,31
31,0
179,179
1149,1149
179,179
1149,1149
179,179
1149,1149
58,58
31,31
31,384
31,0
31,31
3024,3024
3026,3026
3024,3024
3026,3026
666,666
666,4101
3026,3026
3026,3026
3026,4149
19,19
3028,3028
3026,3026
334,3314
3028,3028
3028,4149
3028,3028
32,32
3028,3028
215,215
3028,3028
21,21
215,215
15,1527
15,551
215,215
219,219
15,939
334,3314
3028,3028
3028,4149
3028,3028
32,32
3028,3028
215,215
3028,3028
21,21
215,215
15,1527
15,551
215,215
219,219
15,939
19,19
21,21
19,19
2829,2829
2827,2827
42,3736
771,771
770,770
770,770
773,1374
771,771
775,775
773,773
775,775
773,773
78,78
78,78
775,775
773,773
775,775
78,78
775,775
775,775
773,773
624,624
841,841
843,843
844,844
844,844
846,846
844,844
846,846
846,846
846,846
29,265
29,265
29,265
29,265
29,265
29,265
29,265
19,19
19,19
15,15
15,15
15,15
15,15
15,15
15,15
15,265
15,265
15,265
15,265
15,265
21,21
29,265
15,15
29,265
15,15
19,19
29,265
15,15
29,265
15,15
19,19
29,265
15,15
29,265
15,15
1481,1481
15,265
19,19
29,265
15,15
1481,1481
15,265
19,19
29,265
15,15
15,15
177,751
331,340
29,265
177,2846
15,15
177,265
267,267
29,856
29,856
29,856
21,21
267,267
29,856
19,19
29,856
267,267
29,856
19,19
29,856
