21,0
267,267
267,267
19,19
267,267
1822,0
1822,0
1575,0
1822,0
1575,0
221,221
221,221
221,0
221,0
221,0
221,0
221,0
221,0
21,0
1337,1337
543,543
1337,1337
2193,2193
543,543
19,19
2201,2201
2201,2201
1416,0
382,0
2870,0
2759,2759
2759,2759
2201,2201
2201,2201
558,558
555,555
557,557
1416,0
1416,0
265,0
558,0
173,0
21,0
219,219
21,0
21,0
21,0
244,0
21,0
1418,0
21,21
15,0
672,672
2827,0
15,0
19,19
21,0
15,0
1809,0
1809,0
1809,0
1810,0
1809,0
1809,0
19,19
15,0
15,0
15,0
265,0
2023,0
15,0
672,672
15,0
267,267
15,0
15,0
15,0
21,0
267,267
267,267
15,0
182,0
64,64
58,58
58,58
58,58
58,58
890,0
249,0
244,244
249,0
1389,0
1389,0
19,19
21,0
723,723
29,0
267,267
19,19
180,180
564,0
180,0
538,538
564,0
180,180
564,0
180,0
64,64
564,0
564,0
564,0
64,64
564,0
179,0
564,0
179,0
64,64
564,0
564,0
564,0
64,64
19,19
385,0
2545,2545
2545,2545
2545,2545
385,0
385,0
21,0
2545,2545
19,19
446,446
446,446
446,446
3412,0
3412,3412
3412,0
21,0
165,165
793,0
1156,0
793,0
1822,0
3086,0
1156,0
2558,2558
2559,2559
19,19
2558,2558
267,267
723,723
42,0
267,267
19,19
267,267
1822,0
1822,0
1822,0
1822,0
19,19
1822,0
19,19
1822,0
19,19
1822,0
19,19
1822,0
1822,0
2558,2558
2559,2559
19,19
2558,2558
31,31
31,0
267,267
544,0
15,0
15,0
1822,0
1822,0
1822,0
1822,0
1822,0
1822,0
4830,0
19,19
1174,1174
1176,0
1176,0
1176,0
1176,0
1176,0
1176,0
1176,0
1176,0
1176,0
21,21
1174,0
19,19
21,21
1160,1160
1160,1160
1160,1160
21,0
1160,1160
46,0
21,21
84,0
21,0
46,0
21,21
21,0
46,0
21,21
21,0
723,723
15,0
267,267
19,19
267,267
21,0
4307,0
4307,0
267,267
267,267
21,0
267,267
46,46
215,215
21,0
215,215
46,46
215,0
538,538
64,64
271,271
271,271
64,64
15,0
21,21
21,21
21,21
15,0
1822,0
270,0
1822,0
4830,0
1174,1174
1176,0
1176,0
1176,0
1176,0
1176,0
1176,0
1176,0
1176,0
1176,0
1176,0
1176,0
1176,0
1176,0
1176,0
1176,0
1176,0
1176,0
4830,0
40,0
40,0
40,0
40,0
40,0
40,0
40,0
40,0
40,0
40,0
91,91
15,0
168,0
1659,0
21,0
91,0
19,19
3412,0
182,0
4307,0
4307,0
4307,0
4307,0
4307,0
82,0
4307,0
4307,0
4307,0
4307,0
4307,0
4307,0
4307,0
4307,0
4308,0
182,0
4307,0
4307,0
4308,0
4307,0
4307,0
4308,0
4307,0
4307,0
4308,0
4308,0
4307,0
4307,0
4308,0
4307,0
4308,0
4307,0
4307,0
4308,0
4307,0
4307,0
4308,0
4308,0
4307,0
4307,0
4308,0
4307,0
4308,0
4307,0
4307,0
4308,0
4308,0
4307,0
4307,0
4307,0
4308,0
4308,0
82,0
80,0
4307,0
4308,0
4307,0
4308,0
4307,0
4308,0
4307,0
4308,0
4307,0
4308,0
4307,0
4308,0
4307,0
4308,0
182,0
19,19
672,672
19,19
19,19
21,0
19,19
15,0
78,78
15,0
2600,2600
2250,2250
1388,0
2201,2201
2201,0
2201,2201
1809,0
1388,1388
1809,0
1809,0
15,0
1809,0
2600,2600
2250,2250
19,19
58,58
1693,1693
1696,0
1693,1693
1696,0
31,0
31,0
2870,2870
2759,2759
2759,0
1388,0
1809,0
1388,1388
1810,1810
1809,0
1809,0
1810,1810
1809,0
1388,0
19,19
19,19
460,0
31,0
1219,1219
258,258
19,19
31,0
262,0
64,64
258,258
1219,1219
64,64
460,0
460,0
15,0
15,0
15,0
15,0
15,0
460,0
3084,0
3084,0
21,0
3084,0
3084,0
3084,0
3084,0
3084,0
3084,0
3084,0
3084,0
3084,0
21,0
3084,0
3084,0
3084,0
3084,0
21,0
3084,0
3084,0
21,0
21,0
1705,0
1705,0
21,0
171,171
256,256
171,0
256,256
256,256
256,256
256,256
256,256
19,19
256,0
256,0
21,0
256,0
21,0
215,215
256,256
21,0
49,49
215,215
49,49
215,0
256,256
267,267
267,267
49,0
168,0
21,0
1629,1629
1629,1629
3195,3195
1631,1631
1629,1629
3194,3194
3195,3195
1629,1629
21,0
64,64
1133,1133
3012,3012
442,442
21,0
21,0
2900,0
19,19
21,0
19,19
21,0
19,19
21,21
19,19
1337,1337
1337,1337
19,19
15,0
19,19
543,543
543,0
543,0
331,0
542,0
543,0
21,21
340,0
21,21
15,0
543,543
340,0
340,0
543,543
15,0
543,543
3852,0
15,0
19,19
331,0
2620,0
21,0
21,0
2620,0
21,21
340,0
19,19
21,0
21,0
19,19
84,84
340,0
19,19
19,19
2620,0
82,0
82,0
82,0
82,0
21,0
21,0
188,0
189,0
189,0
189,0
191,191
19,19
19,19
188,0
189,0
189,0
189,0
191,191
19,19
19,19
188,0
189,0
189,0
189,0
191,191
21,0
2900,0
188,0
188,0
191,191
196,0
188,0
194,0
188,0
19,19
64,64
27,0
4830,0
25,0
4497,0
4497,0
4497,4497
4497,0
4497,0
4497,0
25,0
42,0
267,267
21,0
267,267
19,19
19,19
3391,0
3391,0
3391,0
177,0
19,19
21,0
4550,0
1415,0
1224,1224
179,179
1150,0
180,180
1152,0
21,0
21,0
1150,0
1224,1224
1150,0
1224,1224
1150,0
1088,1088
1798,0
1091,1091
1088,1088
1094,1094
1091,1091
182,0
1094,1094
930,930
2191,2191
64,64
215,215
46,46
21,0
215,215
46,46
19,19
182,0
21,0
46,46
58,0
926,0
936,0
19,19
544,0
544,0
267,267
544,0
21,0
723,723
15,0
267,267
19,19
168,0
15,0
1025,1025
824,0
824,0
2214,0
543,543
2216,2216
80,0
